2022-07-28 16:48:46 INFO [2828:main.c:18] hello,  -- info
2022-07-28 18:08:14 ERROR [11042:main.c:23] hello, sys --error
2022-07-28 18:08:14 PANIC [11042:main.c:24] hello, sys --panic
2022-07-28 18:08:15 INFO [11045:main.c:20] hello, sys --info
2022-07-28 18:08:15 DEBUG [11045:main.c:21] hello, sys --debug
2022-07-28 18:08:15 WARN [11045:main.c:22] hello, sys --warn
2022-07-28 18:08:15 ERROR [11045:main.c:23] hello, sys --error
2022-07-28 18:08:15 PANIC [11045:main.c:24] hello, sys --panic
2022-07-28 18:08:16 INFO [11048:main.c:20] hello, sys --info
2022-07-28 18:08:16 DEBUG [11048:main.c:21] hello, sys --debug
2022-07-28 18:08:16 WARN [11048:main.c:22] hello, sys --warn
2022-07-28 18:08:16 ERROR [11048:main.c:23] hello, sys --error
2022-07-28 18:08:16 PANIC [11048:main.c:24] hello, sys --panic
2022-07-28 18:08:17 INFO [11051:main.c:20] hello, sys --info
2022-07-28 18:08:17 DEBUG [11051:main.c:21] hello, sys --debug
2022-07-28 18:08:17 WARN [11051:main.c:22] hello, sys --warn
2022-07-28 18:08:17 ERROR [11051:main.c:23] hello, sys --error
2022-07-28 18:08:17 PANIC [11051:main.c:24] hello, sys --panic
2022-07-28 18:08:18 INFO [11054:main.c:20] hello, sys --info
2022-07-28 18:08:18 DEBUG [11054:main.c:21] hello, sys --debug
2022-07-28 18:08:18 WARN [11054:main.c:22] hello, sys --warn
2022-07-28 18:08:18 ERROR [11054:main.c:23] hello, sys --error
2022-07-28 18:08:18 PANIC [11054:main.c:24] hello, sys --panic
2022-07-28 18:08:19 INFO [11057:main.c:20] hello, sys --info
2022-07-28 18:08:19 DEBUG [11057:main.c:21] hello, sys --debug
2022-07-28 18:08:19 WARN [11057:main.c:22] hello, sys --warn
2022-07-28 18:08:19 ERROR [11057:main.c:23] hello, sys --error
2022-07-28 18:08:19 PANIC [11057:main.c:24] hello, sys --panic
2022-07-28 18:08:20 INFO [11060:main.c:20] hello, sys --info
2022-07-28 18:08:20 DEBUG [11060:main.c:21] hello, sys --debug
2022-07-28 18:08:20 WARN [11060:main.c:22] hello, sys --warn
2022-07-28 18:08:20 ERROR [11060:main.c:23] hello, sys --error
2022-07-28 18:08:20 PANIC [11060:main.c:24] hello, sys --panic
2022-07-28 18:08:21 INFO [11063:main.c:20] hello, sys --info
2022-07-28 18:08:21 DEBUG [11063:main.c:21] hello, sys --debug
2022-07-28 18:08:21 WARN [11063:main.c:22] hello, sys --warn
2022-07-28 18:08:21 ERROR [11063:main.c:23] hello, sys --error
2022-07-28 18:08:21 PANIC [11063:main.c:24] hello, sys --panic
2022-07-28 18:08:22 INFO [11066:main.c:20] hello, sys --info
2022-07-28 18:08:22 DEBUG [11066:main.c:21] hello, sys --debug
2022-07-28 18:08:22 WARN [11066:main.c:22] hello, sys --warn
2022-07-28 18:08:22 ERROR [11066:main.c:23] hello, sys --error
2022-07-28 18:08:22 PANIC [11066:main.c:24] hello, sys --panic
2022-07-28 18:08:23 INFO [11069:main.c:20] hello, sys --info
2022-07-28 18:08:23 DEBUG [11069:main.c:21] hello, sys --debug
2022-07-28 18:08:23 WARN [11069:main.c:22] hello, sys --warn
2022-07-28 18:08:23 ERROR [11069:main.c:23] hello, sys --error
2022-07-28 18:08:23 PANIC [11069:main.c:24] hello, sys --panic
2022-07-28 18:08:24 INFO [11072:main.c:20] hello, sys --info
2022-07-28 18:08:24 DEBUG [11072:main.c:21] hello, sys --debug
2022-07-28 18:08:24 WARN [11072:main.c:22] hello, sys --warn
2022-07-28 18:08:24 ERROR [11072:main.c:23] hello, sys --error
2022-07-28 18:08:24 PANIC [11072:main.c:24] hello, sys --panic
2022-07-28 18:08:25 INFO [11075:main.c:20] hello, sys --info
2022-07-28 18:08:25 DEBUG [11075:main.c:21] hello, sys --debug
2022-07-28 18:08:25 WARN [11075:main.c:22] hello, sys --warn
2022-07-28 18:08:25 ERROR [11075:main.c:23] hello, sys --error
2022-07-28 18:08:25 PANIC [11075:main.c:24] hello, sys --panic
2022-07-28 18:08:26 INFO [11078:main.c:20] hello, sys --info
2022-07-28 18:08:26 DEBUG [11078:main.c:21] hello, sys --debug
2022-07-28 18:08:26 WARN [11078:main.c:22] hello, sys --warn
2022-07-28 18:08:26 ERROR [11078:main.c:23] hello, sys --error
2022-07-28 18:08:26 PANIC [11078:main.c:24] hello, sys --panic
2022-07-28 18:08:27 INFO [11081:main.c:20] hello, sys --info
2022-07-28 18:08:27 DEBUG [11081:main.c:21] hello, sys --debug
2022-07-28 18:08:27 WARN [11081:main.c:22] hello, sys --warn
2022-07-28 18:08:27 ERROR [11081:main.c:23] hello, sys --error
2022-07-28 18:08:27 PANIC [11081:main.c:24] hello, sys --panic
2022-07-28 18:08:29 INFO [11084:main.c:20] hello, sys --info
2022-07-28 18:08:29 DEBUG [11084:main.c:21] hello, sys --debug
2022-07-28 18:08:29 WARN [11084:main.c:22] hello, sys --warn
2022-07-28 18:08:29 ERROR [11084:main.c:23] hello, sys --error
2022-07-28 18:08:29 PANIC [11084:main.c:24] hello, sys --panic
2022-07-28 18:08:30 INFO [11087:main.c:20] hello, sys --info
2022-07-28 18:08:30 DEBUG [11087:main.c:21] hello, sys --debug
2022-07-28 18:08:30 WARN [11087:main.c:22] hello, sys --warn
2022-07-28 18:08:30 ERROR [11087:main.c:23] hello, sys --error
2022-07-28 18:08:30 PANIC [11087:main.c:24] hello, sys --panic
2022-07-28 18:08:31 INFO [11090:main.c:20] hello, sys --info
2022-07-28 18:08:31 DEBUG [11090:main.c:21] hello, sys --debug
2022-07-28 18:08:31 WARN [11090:main.c:22] hello, sys --warn
2022-07-28 18:08:31 ERROR [11090:main.c:23] hello, sys --error
2022-07-28 18:08:31 PANIC [11090:main.c:24] hello, sys --panic
2022-07-28 18:08:32 INFO [11093:main.c:20] hello, sys --info
2022-07-28 18:08:32 DEBUG [11093:main.c:21] hello, sys --debug
2022-07-28 18:08:32 WARN [11093:main.c:22] hello, sys --warn
2022-07-28 18:08:32 ERROR [11093:main.c:23] hello, sys --error
2022-07-28 18:08:32 PANIC [11093:main.c:24] hello, sys --panic
2022-07-28 18:08:33 INFO [11096:main.c:20] hello, sys --info
2022-07-28 18:08:33 DEBUG [11096:main.c:21] hello, sys --debug
2022-07-28 18:08:33 WARN [11096:main.c:22] hello, sys --warn
2022-07-28 18:08:33 ERROR [11096:main.c:23] hello, sys --error
2022-07-28 18:08:33 PANIC [11096:main.c:24] hello, sys --panic
2022-07-28 18:08:34 INFO [11099:main.c:20] hello, sys --info
2022-07-28 18:08:34 DEBUG [11099:main.c:21] hello, sys --debug
2022-07-28 18:08:34 WARN [11099:main.c:22] hello, sys --warn
2022-07-28 18:08:34 ERROR [11099:main.c:23] hello, sys --error
2022-07-28 18:08:34 PANIC [11099:main.c:24] hello, sys --panic
2022-07-28 18:08:35 INFO [11102:main.c:20] hello, sys --info
2022-07-28 18:08:35 DEBUG [11102:main.c:21] hello, sys --debug
2022-07-28 18:08:35 WARN [11102:main.c:22] hello, sys --warn
2022-07-28 18:08:35 ERROR [11102:main.c:23] hello, sys --error
2022-07-28 18:08:35 PANIC [11102:main.c:24] hello, sys --panic
2022-07-28 18:08:36 INFO [11105:main.c:20] hello, sys --info
2022-07-28 18:08:36 DEBUG [11105:main.c:21] hello, sys --debug
2022-07-28 18:08:36 WARN [11105:main.c:22] hello, sys --warn
2022-07-28 18:08:36 ERROR [11105:main.c:23] hello, sys --error
2022-07-28 18:08:36 PANIC [11105:main.c:24] hello, sys --panic
2022-07-28 18:08:37 INFO [11108:main.c:20] hello, sys --info
2022-07-28 18:08:37 DEBUG [11108:main.c:21] hello, sys --debug
2022-07-28 18:08:37 WARN [11108:main.c:22] hello, sys --warn
2022-07-28 18:08:37 ERROR [11108:main.c:23] hello, sys --error
2022-07-28 18:08:37 PANIC [11108:main.c:24] hello, sys --panic
2022-07-28 18:08:38 INFO [11111:main.c:20] hello, sys --info
2022-07-28 18:08:38 DEBUG [11111:main.c:21] hello, sys --debug
2022-07-28 18:08:38 WARN [11111:main.c:22] hello, sys --warn
2022-07-28 18:08:38 ERROR [11111:main.c:23] hello, sys --error
2022-07-28 18:08:38 PANIC [11111:main.c:24] hello, sys --panic
2022-07-28 18:08:39 INFO [11114:main.c:20] hello, sys --info
2022-07-28 18:08:39 DEBUG [11114:main.c:21] hello, sys --debug
2022-07-28 18:08:39 WARN [11114:main.c:22] hello, sys --warn
2022-07-28 18:08:39 ERROR [11114:main.c:23] hello, sys --error
2022-07-28 18:08:39 PANIC [11114:main.c:24] hello, sys --panic
2022-07-28 18:08:40 INFO [11117:main.c:20] hello, sys --info
2022-07-28 18:08:40 DEBUG [11117:main.c:21] hello, sys --debug
2022-07-28 18:08:40 WARN [11117:main.c:22] hello, sys --warn
2022-07-28 18:08:40 ERROR [11117:main.c:23] hello, sys --error
2022-07-28 18:08:40 PANIC [11117:main.c:24] hello, sys --panic
2022-07-28 18:08:41 INFO [11120:main.c:20] hello, sys --info
2022-07-28 18:08:41 DEBUG [11120:main.c:21] hello, sys --debug
2022-07-28 18:08:41 WARN [11120:main.c:22] hello, sys --warn
2022-07-28 18:08:41 ERROR [11120:main.c:23] hello, sys --error
2022-07-28 18:08:41 PANIC [11120:main.c:24] hello, sys --panic
2022-07-28 18:08:42 INFO [11123:main.c:20] hello, sys --info
2022-07-28 18:08:42 DEBUG [11123:main.c:21] hello, sys --debug
2022-07-28 18:08:42 WARN [11123:main.c:22] hello, sys --warn
2022-07-28 18:08:42 ERROR [11123:main.c:23] hello, sys --error
2022-07-28 18:08:42 PANIC [11123:main.c:24] hello, sys --panic
2022-07-28 18:08:43 INFO [11126:main.c:20] hello, sys --info
2022-07-28 18:08:43 DEBUG [11126:main.c:21] hello, sys --debug
2022-07-28 18:08:43 WARN [11126:main.c:22] hello, sys --warn
2022-07-28 18:08:43 ERROR [11126:main.c:23] hello, sys --error
2022-07-28 18:08:43 PANIC [11126:main.c:24] hello, sys --panic
2022-07-28 18:08:44 INFO [11129:main.c:20] hello, sys --info
2022-07-28 18:08:44 DEBUG [11129:main.c:21] hello, sys --debug
2022-07-28 18:08:44 WARN [11129:main.c:22] hello, sys --warn
2022-07-28 18:08:44 ERROR [11129:main.c:23] hello, sys --error
2022-07-28 18:08:44 PANIC [11129:main.c:24] hello, sys --panic
2022-07-28 18:08:45 INFO [11132:main.c:20] hello, sys --info
2022-07-28 18:08:45 DEBUG [11132:main.c:21] hello, sys --debug
2022-07-28 18:08:45 WARN [11132:main.c:22] hello, sys --warn
2022-07-28 18:08:45 ERROR [11132:main.c:23] hello, sys --error
2022-07-28 18:08:45 PANIC [11132:main.c:24] hello, sys --panic
2022-07-28 18:08:46 INFO [11135:main.c:20] hello, sys --info
2022-07-28 18:08:46 DEBUG [11135:main.c:21] hello, sys --debug
2022-07-28 18:08:46 WARN [11135:main.c:22] hello, sys --warn
2022-07-28 18:08:46 ERROR [11135:main.c:23] hello, sys --error
2022-07-28 18:08:46 PANIC [11135:main.c:24] hello, sys --panic
2022-07-28 18:08:47 INFO [11138:main.c:20] hello, sys --info
2022-07-28 18:08:47 DEBUG [11138:main.c:21] hello, sys --debug
2022-07-28 18:08:47 WARN [11138:main.c:22] hello, sys --warn
2022-07-28 18:08:47 ERROR [11138:main.c:23] hello, sys --error
2022-07-28 18:08:47 PANIC [11138:main.c:24] hello, sys --panic
2022-07-28 18:08:48 INFO [11141:main.c:20] hello, sys --info
2022-07-28 18:08:48 DEBUG [11141:main.c:21] hello, sys --debug
2022-07-28 18:08:48 WARN [11141:main.c:22] hello, sys --warn
2022-07-28 18:08:48 ERROR [11141:main.c:23] hello, sys --error
2022-07-28 18:08:48 PANIC [11141:main.c:24] hello, sys --panic
2022-07-28 18:08:49 INFO [11144:main.c:20] hello, sys --info
2022-07-28 18:08:49 DEBUG [11144:main.c:21] hello, sys --debug
2022-07-28 18:08:49 WARN [11144:main.c:22] hello, sys --warn
2022-07-28 18:08:49 ERROR [11144:main.c:23] hello, sys --error
2022-07-28 18:08:49 PANIC [11144:main.c:24] hello, sys --panic
2022-07-28 18:08:50 INFO [11147:main.c:20] hello, sys --info
2022-07-28 18:08:50 DEBUG [11147:main.c:21] hello, sys --debug
2022-07-28 18:08:50 WARN [11147:main.c:22] hello, sys --warn
2022-07-28 18:08:50 ERROR [11147:main.c:23] hello, sys --error
2022-07-28 18:08:50 PANIC [11147:main.c:24] hello, sys --panic
2022-07-28 18:08:51 INFO [11150:main.c:20] hello, sys --info
2022-07-28 18:08:51 DEBUG [11150:main.c:21] hello, sys --debug
2022-07-28 18:08:51 WARN [11150:main.c:22] hello, sys --warn
2022-07-28 18:08:51 ERROR [11150:main.c:23] hello, sys --error
2022-07-28 18:08:51 PANIC [11150:main.c:24] hello, sys --panic
2022-07-28 18:08:52 INFO [11153:main.c:20] hello, sys --info
2022-07-28 18:08:52 DEBUG [11153:main.c:21] hello, sys --debug
2022-07-28 18:08:52 WARN [11153:main.c:22] hello, sys --warn
2022-07-28 18:08:52 ERROR [11153:main.c:23] hello, sys --error
2022-07-28 18:08:52 PANIC [11153:main.c:24] hello, sys --panic
2022-07-28 18:08:53 INFO [11156:main.c:20] hello, sys --info
2022-07-28 18:08:53 DEBUG [11156:main.c:21] hello, sys --debug
2022-07-28 18:08:53 WARN [11156:main.c:22] hello, sys --warn
2022-07-28 18:08:53 ERROR [11156:main.c:23] hello, sys --error
2022-07-28 18:08:53 PANIC [11156:main.c:24] hello, sys --panic
2022-07-28 18:08:54 INFO [11159:main.c:20] hello, sys --info
2022-07-28 18:08:54 DEBUG [11159:main.c:21] hello, sys --debug
2022-07-28 18:08:54 WARN [11159:main.c:22] hello, sys --warn
2022-07-28 18:08:54 ERROR [11159:main.c:23] hello, sys --error
2022-07-28 18:08:54 PANIC [11159:main.c:24] hello, sys --panic
2022-07-28 18:08:55 INFO [11162:main.c:20] hello, sys --info
2022-07-28 18:08:55 DEBUG [11162:main.c:21] hello, sys --debug
2022-07-28 18:08:55 WARN [11162:main.c:22] hello, sys --warn
2022-07-28 18:08:55 ERROR [11162:main.c:23] hello, sys --error
2022-07-28 18:08:55 PANIC [11162:main.c:24] hello, sys --panic
2022-07-28 18:08:56 INFO [11165:main.c:20] hello, sys --info
2022-07-28 18:08:56 DEBUG [11165:main.c:21] hello, sys --debug
2022-07-28 18:08:56 WARN [11165:main.c:22] hello, sys --warn
2022-07-28 18:08:56 ERROR [11165:main.c:23] hello, sys --error
2022-07-28 18:08:56 PANIC [11165:main.c:24] hello, sys --panic
2022-07-28 18:08:57 INFO [11168:main.c:20] hello, sys --info
2022-07-28 18:08:57 DEBUG [11168:main.c:21] hello, sys --debug
2022-07-28 18:08:57 WARN [11168:main.c:22] hello, sys --warn
2022-07-28 18:08:57 ERROR [11168:main.c:23] hello, sys --error
2022-07-28 18:08:57 PANIC [11168:main.c:24] hello, sys --panic
2022-07-28 18:08:58 INFO [11171:main.c:20] hello, sys --info
2022-07-28 18:08:58 DEBUG [11171:main.c:21] hello, sys --debug
2022-07-28 18:08:58 WARN [11171:main.c:22] hello, sys --warn
2022-07-28 18:08:58 ERROR [11171:main.c:23] hello, sys --error
2022-07-28 18:08:58 PANIC [11171:main.c:24] hello, sys --panic
2022-07-28 18:08:59 INFO [11174:main.c:20] hello, sys --info
2022-07-28 18:08:59 DEBUG [11174:main.c:21] hello, sys --debug
2022-07-28 18:08:59 WARN [11174:main.c:22] hello, sys --warn
2022-07-28 18:08:59 ERROR [11174:main.c:23] hello, sys --error
2022-07-28 18:08:59 PANIC [11174:main.c:24] hello, sys --panic
2022-07-28 18:09:00 INFO [11177:main.c:20] hello, sys --info
2022-07-28 18:09:00 DEBUG [11177:main.c:21] hello, sys --debug
2022-07-28 18:09:00 WARN [11177:main.c:22] hello, sys --warn
2022-07-28 18:09:00 ERROR [11177:main.c:23] hello, sys --error
2022-07-28 18:09:00 PANIC [11177:main.c:24] hello, sys --panic
2022-07-28 18:09:01 INFO [11180:main.c:20] hello, sys --info
2022-07-28 18:09:01 DEBUG [11180:main.c:21] hello, sys --debug
2022-07-28 18:09:01 WARN [11180:main.c:22] hello, sys --warn
2022-07-28 18:09:01 ERROR [11180:main.c:23] hello, sys --error
2022-07-28 18:09:01 PANIC [11180:main.c:24] hello, sys --panic
2022-07-28 18:09:02 INFO [11183:main.c:20] hello, sys --info
2022-07-28 18:09:02 DEBUG [11183:main.c:21] hello, sys --debug
2022-07-28 18:09:02 WARN [11183:main.c:22] hello, sys --warn
2022-07-28 18:09:02 ERROR [11183:main.c:23] hello, sys --error
2022-07-28 18:09:02 PANIC [11183:main.c:24] hello, sys --panic
2022-07-28 18:09:03 INFO [11186:main.c:20] hello, sys --info
2022-07-28 18:09:03 DEBUG [11186:main.c:21] hello, sys --debug
2022-07-28 18:09:03 WARN [11186:main.c:22] hello, sys --warn
2022-07-28 18:09:03 ERROR [11186:main.c:23] hello, sys --error
2022-07-28 18:09:03 PANIC [11186:main.c:24] hello, sys --panic
2022-07-28 18:09:04 INFO [11189:main.c:20] hello, sys --info
2022-07-28 18:09:04 DEBUG [11189:main.c:21] hello, sys --debug
2022-07-28 18:09:04 WARN [11189:main.c:22] hello, sys --warn
2022-07-28 18:09:04 ERROR [11189:main.c:23] hello, sys --error
2022-07-28 18:09:04 PANIC [11189:main.c:24] hello, sys --panic
2022-07-28 18:09:05 INFO [11192:main.c:20] hello, sys --info
2022-07-28 18:09:05 DEBUG [11192:main.c:21] hello, sys --debug
2022-07-28 18:09:05 WARN [11192:main.c:22] hello, sys --warn
2022-07-28 18:09:05 ERROR [11192:main.c:23] hello, sys --error
2022-07-28 18:09:05 PANIC [11192:main.c:24] hello, sys --panic
2022-07-28 18:09:06 INFO [11195:main.c:20] hello, sys --info
2022-07-28 18:09:06 DEBUG [11195:main.c:21] hello, sys --debug
2022-07-28 18:09:06 WARN [11195:main.c:22] hello, sys --warn
2022-07-28 18:09:06 ERROR [11195:main.c:23] hello, sys --error
2022-07-28 18:09:06 PANIC [11195:main.c:24] hello, sys --panic
2022-07-28 18:09:07 INFO [11198:main.c:20] hello, sys --info
2022-07-28 18:09:07 DEBUG [11198:main.c:21] hello, sys --debug
2022-07-28 18:09:07 WARN [11198:main.c:22] hello, sys --warn
2022-07-28 18:09:07 ERROR [11198:main.c:23] hello, sys --error
2022-07-28 18:09:07 PANIC [11198:main.c:24] hello, sys --panic
2022-07-28 18:09:08 INFO [11201:main.c:20] hello, sys --info
2022-07-28 18:09:08 DEBUG [11201:main.c:21] hello, sys --debug
2022-07-28 18:09:08 WARN [11201:main.c:22] hello, sys --warn
2022-07-28 18:09:08 ERROR [11201:main.c:23] hello, sys --error
2022-07-28 18:09:08 PANIC [11201:main.c:24] hello, sys --panic
2022-07-28 18:09:09 INFO [11204:main.c:20] hello, sys --info
2022-07-28 18:09:09 DEBUG [11204:main.c:21] hello, sys --debug
2022-07-28 18:09:09 WARN [11204:main.c:22] hello, sys --warn
2022-07-28 18:09:09 ERROR [11204:main.c:23] hello, sys --error
2022-07-28 18:09:09 PANIC [11204:main.c:24] hello, sys --panic
2022-07-28 18:09:10 INFO [11207:main.c:20] hello, sys --info
2022-07-28 18:09:10 DEBUG [11207:main.c:21] hello, sys --debug
2022-07-28 18:09:10 WARN [11207:main.c:22] hello, sys --warn
2022-07-28 18:09:10 ERROR [11207:main.c:23] hello, sys --error
2022-07-28 18:09:10 PANIC [11207:main.c:24] hello, sys --panic
2022-07-28 18:09:11 INFO [11210:main.c:20] hello, sys --info
2022-07-28 18:09:11 DEBUG [11210:main.c:21] hello, sys --debug
2022-07-28 18:09:11 WARN [11210:main.c:22] hello, sys --warn
2022-07-28 18:09:11 ERROR [11210:main.c:23] hello, sys --error
2022-07-28 18:09:11 PANIC [11210:main.c:24] hello, sys --panic
2022-07-28 18:09:12 INFO [11213:main.c:20] hello, sys --info
2022-07-28 18:09:12 DEBUG [11213:main.c:21] hello, sys --debug
2022-07-28 18:09:12 WARN [11213:main.c:22] hello, sys --warn
2022-07-28 18:09:12 ERROR [11213:main.c:23] hello, sys --error
2022-07-28 18:09:12 PANIC [11213:main.c:24] hello, sys --panic
2022-07-28 18:09:13 INFO [11216:main.c:20] hello, sys --info
2022-07-28 18:09:13 DEBUG [11216:main.c:21] hello, sys --debug
2022-07-28 18:09:13 WARN [11216:main.c:22] hello, sys --warn
2022-07-28 18:09:13 ERROR [11216:main.c:23] hello, sys --error
2022-07-28 18:09:13 PANIC [11216:main.c:24] hello, sys --panic
2022-07-28 18:09:14 INFO [11219:main.c:20] hello, sys --info
2022-07-28 18:09:14 DEBUG [11219:main.c:21] hello, sys --debug
2022-07-28 18:09:14 WARN [11219:main.c:22] hello, sys --warn
2022-07-28 18:09:14 ERROR [11219:main.c:23] hello, sys --error
2022-07-28 18:09:14 PANIC [11219:main.c:24] hello, sys --panic
2022-07-28 18:09:15 INFO [11222:main.c:20] hello, sys --info
2022-07-28 18:09:15 DEBUG [11222:main.c:21] hello, sys --debug
2022-07-28 18:09:15 WARN [11222:main.c:22] hello, sys --warn
2022-07-28 18:09:15 ERROR [11222:main.c:23] hello, sys --error
2022-07-28 18:09:15 PANIC [11222:main.c:24] hello, sys --panic
2022-07-28 18:09:16 INFO [11225:main.c:20] hello, sys --info
2022-07-28 18:09:16 DEBUG [11225:main.c:21] hello, sys --debug
2022-07-28 18:09:16 WARN [11225:main.c:22] hello, sys --warn
2022-07-28 18:09:16 ERROR [11225:main.c:23] hello, sys --error
2022-07-28 18:09:16 PANIC [11225:main.c:24] hello, sys --panic
2022-07-28 18:09:17 INFO [11228:main.c:20] hello, sys --info
2022-07-28 18:09:17 DEBUG [11228:main.c:21] hello, sys --debug
2022-07-28 18:09:17 WARN [11228:main.c:22] hello, sys --warn
2022-07-28 18:09:17 ERROR [11228:main.c:23] hello, sys --error
2022-07-28 18:09:17 PANIC [11228:main.c:24] hello, sys --panic
2022-07-28 18:09:18 INFO [11231:main.c:20] hello, sys --info
2022-07-28 18:09:18 DEBUG [11231:main.c:21] hello, sys --debug
2022-07-28 18:09:18 WARN [11231:main.c:22] hello, sys --warn
2022-07-28 18:09:18 ERROR [11231:main.c:23] hello, sys --error
2022-07-28 18:09:18 PANIC [11231:main.c:24] hello, sys --panic
2022-07-28 18:09:19 INFO [11234:main.c:20] hello, sys --info
2022-07-28 18:09:19 DEBUG [11234:main.c:21] hello, sys --debug
2022-07-28 18:09:19 WARN [11234:main.c:22] hello, sys --warn
2022-07-28 18:09:19 ERROR [11234:main.c:23] hello, sys --error
2022-07-28 18:09:19 PANIC [11234:main.c:24] hello, sys --panic
2022-07-28 18:09:20 INFO [11237:main.c:20] hello, sys --info
2022-07-28 18:09:20 DEBUG [11237:main.c:21] hello, sys --debug
2022-07-28 18:09:20 WARN [11237:main.c:22] hello, sys --warn
2022-07-28 18:09:20 ERROR [11237:main.c:23] hello, sys --error
2022-07-28 18:09:20 PANIC [11237:main.c:24] hello, sys --panic
2022-07-28 18:09:21 INFO [11240:main.c:20] hello, sys --info
2022-07-28 18:09:21 DEBUG [11240:main.c:21] hello, sys --debug
2022-07-28 18:09:21 WARN [11240:main.c:22] hello, sys --warn
